label,card_detected,clip_percent_high_after,clip_percent_high_before,clip_percent_low_after,clip_percent_low_before,corrected,gray_angular_deg_after,gray_angular_deg_before,gray_neutrality_after,gray_neutrality_before,max_patch_de76_after,max_patch_de76_before,mean_luma_after,mean_luma_before,mean_patch_de2000_after,mean_patch_de2000_before,mean_patch_de76_after,mean_patch_de76_before,mean_patch_de76_color_after,mean_patch_de76_color_before,original,sheet
hybrid_gb,True,8.491,0.202,83.279,7.261,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_hybrid.png,14.54,36.78,0.1622,0.5105,48.51,106.03,56.3,60.4,10.85,32.93,18.33,59.19,16.95,63.3,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/hybrid_physics_20260901_gbpolish/scores/hybrid_gb_SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_sheet.jpg
hybrid_gb,True,18.036,0.032,82.204,16.689,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_hybrid.png,22.82,37.15,0.36,0.5672,62.95,106.04,67.1,58.3,18.67,33.15,31.01,58.57,29.88,63.71,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/hybrid_physics_20260901_gbpolish/scores/hybrid_gb_SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_sheet.jpg
