label,card_detected,clip_percent_high_after,clip_percent_high_before,clip_percent_low_after,clip_percent_low_before,corrected,gray_angular_deg_after,gray_angular_deg_before,gray_neutrality_after,gray_neutrality_before,max_patch_de76_after,max_patch_de76_before,mean_luma_after,mean_luma_before,mean_patch_de2000_after,mean_patch_de2000_before,mean_patch_de76_after,mean_patch_de76_before,mean_patch_de76_color_after,mean_patch_de76_color_before,original,sheet
finishv2,True,1.658,0.202,1.63,7.261,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_hybrid.png,29.01,36.78,0.3042,0.5105,70.12,106.03,77.0,60.4,26.8,32.93,45.15,59.19,48.72,63.3,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint10-phase-e-queue-char-91ff36/runs/color_v2_orderops_20260902/scores_fv2/finishv2_SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_sheet.jpg
finishv2,True,3.571,0.032,8.495,16.689,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_hybrid.png,31.25,37.15,0.3691,0.5672,81.91,106.04,78.1,58.3,30.13,33.15,51.01,58.57,57.0,63.71,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint10-phase-e-queue-char-91ff36/runs/color_v2_orderops_20260902/scores_fv2/finishv2_SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_sheet.jpg
