label,card_detected,clip_percent_high_after,clip_percent_high_before,clip_percent_low_after,clip_percent_low_before,corrected,gray_angular_deg_after,gray_angular_deg_before,gray_neutrality_after,gray_neutrality_before,max_patch_de76_after,max_patch_de76_before,mean_luma_after,mean_luma_before,mean_patch_de2000_after,mean_patch_de2000_before,mean_patch_de76_after,mean_patch_de76_before,mean_patch_de76_color_after,mean_patch_de76_color_before,original,sheet
oceanlens,True,5.732,0.202,77.526,7.261,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_oceanlens.png,35.89,36.78,0.5516,0.5105,68.07,106.03,46.0,60.4,26.65,32.93,46.21,59.19,47.58,63.3,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/oceanlens_bench_20260901/scores/oceanlens_SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_sheet.jpg
oceanlens,True,4.681,0.032,77.723,16.689,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_oceanlens.png,38.34,37.15,0.6529,0.5672,69.91,106.04,42.6,58.3,28.26,33.15,48.39,58.57,51.07,63.71,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/oceanlens_bench_20260901/scores/oceanlens_SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_sheet.jpg
