label,card_detected,clip_percent_high_after,clip_percent_high_before,clip_percent_low_after,clip_percent_low_before,corrected,gray_angular_deg_after,gray_angular_deg_before,gray_neutrality_after,gray_neutrality_before,max_patch_de76_after,max_patch_de76_before,mean_luma_after,mean_luma_before,mean_patch_de2000_after,mean_patch_de2000_before,mean_patch_de76_after,mean_patch_de76_before,mean_patch_de76_color_after,mean_patch_de76_color_before,original,sheet
hybrid_lsac_v3,True,10.179,0.202,3.473,7.261,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_hybrid.png,34.36,36.78,0.3634,0.5105,80.05,106.03,100.4,60.4,28.06,32.93,50.39,59.19,53.3,63.3,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/hybrid_physics_20260901_lsac/scores/hybrid_lsac_v3_SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_sheet.jpg
hybrid_lsac_v3,True,14.233,0.032,10.367,16.689,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_hybrid.png,33.66,37.15,0.3833,0.5672,83.2,106.04,105.6,58.3,31.4,33.15,55.41,58.57,61.0,63.71,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/hybrid_physics_20260901_lsac/scores/hybrid_lsac_v3_SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_sheet.jpg
