label,card_detected,clip_percent_high_after,clip_percent_high_before,clip_percent_low_after,clip_percent_low_before,corrected,gray_angular_deg_after,gray_angular_deg_before,gray_neutrality_after,gray_neutrality_before,max_patch_de76_after,max_patch_de76_before,mean_luma_after,mean_luma_before,mean_patch_de2000_after,mean_patch_de2000_before,mean_patch_de76_after,mean_patch_de76_before,mean_patch_de76_color_after,mean_patch_de76_color_before,original,sheet
v7,True,2.519,0.202,0.989,7.261,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_hybrid.png,23.75,36.78,0.1958,0.5105,55.86,106.03,75.0,60.4,22.51,32.93,36.68,59.19,38.93,63.3,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/hybrid_physics_20260901_v7/scores/v7_SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_sheet.jpg
v7,True,2.872,0.032,1.199,16.689,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_hybrid.png,26.04,37.15,0.2266,0.5672,77.91,106.04,79.4,58.3,28.09,33.15,45.98,58.57,50.23,63.71,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/hybrid_physics_20260901_v7/scores/v7_SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_sheet.jpg
