label,card_detected,clip_percent_high_after,clip_percent_high_before,clip_percent_low_after,clip_percent_low_before,corrected,gray_angular_deg_after,gray_angular_deg_before,gray_neutrality_after,gray_neutrality_before,max_patch_de76_after,max_patch_de76_before,mean_luma_after,mean_luma_before,mean_patch_de2000_after,mean_patch_de2000_before,mean_patch_de76_after,mean_patch_de76_before,mean_patch_de76_color_after,mean_patch_de76_color_before,original,sheet
candidate_v2,True,1.363,0.202,0.204,7.261,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_hybrid.png,27.96,36.78,0.283,0.5105,75.57,106.03,84.3,60.4,27.96,32.93,47.41,59.19,51.66,63.3,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint10-phase-e-queue-char-91ff36/runs/color_v2_orderops_20260902/scores_cv2/candidate_v2_SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_sheet.jpg
candidate_v2,True,1.491,0.032,0.188,16.689,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_hybrid.png,28.09,37.15,0.293,0.5672,82.28,106.04,86.1,58.3,30.02,33.15,50.71,58.57,57.48,63.71,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint10-phase-e-queue-char-91ff36/runs/color_v2_orderops_20260902/scores_cv2/candidate_v2_SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_sheet.jpg
