label,card_detected,clip_percent_high_after,clip_percent_high_before,clip_percent_low_after,clip_percent_low_before,corrected,gray_angular_deg_after,gray_angular_deg_before,gray_neutrality_after,gray_neutrality_before,max_patch_de76_after,max_patch_de76_before,mean_luma_after,mean_luma_before,mean_patch_de2000_after,mean_patch_de2000_before,mean_patch_de76_after,mean_patch_de76_before,mean_patch_de76_color_after,mean_patch_de76_color_before,original,sheet
seathru_mono,True,13.977,0.202,8.767,7.261,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_seathru.png,29.79,36.78,0.3795,0.5105,96.39,106.03,81.6,60.4,38.98,32.93,62.71,59.19,66.85,63.3,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/seathru_bench_20260901/scores/seathru_mono_SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_sheet.jpg
seathru_mono,True,15.714,0.032,9.77,16.689,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_seathru.png,34.3,37.15,0.4928,0.5672,95.28,106.04,76.4,58.3,35.57,33.15,59.92,58.57,65.44,63.71,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint-09-uart-throughput-22e3e7/runs/seathru_bench_20260901/scores/seathru_mono_SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_sheet.jpg
