label,card_detected,clip_percent_high_after,clip_percent_high_before,clip_percent_low_after,clip_percent_low_before,corrected,gray_angular_deg_after,gray_angular_deg_before,gray_neutrality_after,gray_neutrality_before,max_patch_de76_after,max_patch_de76_before,mean_luma_after,mean_luma_before,mean_patch_de2000_after,mean_patch_de2000_before,mean_patch_de76_after,mean_patch_de76_before,mean_patch_de76_color_after,mean_patch_de76_color_before,original,sheet
nored_guided,True,1.363,0.202,0.203,7.261,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_hybrid.png,28.4,36.78,0.293,0.5105,78.05,106.03,83.8,60.4,28.3,32.93,48.08,59.19,52.48,63.3,SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint10-phase-e-queue-char-91ff36/runs/color_v2_orderops_20260902/scores_ng/nored_guided_SPOT-33361C_BMCAM_001_2026-09-01T17-00-25Z_sheet.jpg
nored_guided,True,1.491,0.032,0.18,16.689,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_hybrid.png,28.46,37.15,0.3012,0.5672,84.51,106.04,85.6,58.3,30.35,33.15,51.27,58.57,58.18,63.71,SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z.jpg,/Users/nickbuemond/Documents/GitHub/bm_cam_legacy/.claude/worktrees/sprint10-phase-e-queue-char-91ff36/runs/color_v2_orderops_20260902/scores_ng/nored_guided_SPOT-33361C_BMCAM_001_2026-09-01T18-00-24Z_sheet.jpg
